,isFaculty,isStaff,isStudent,building,buildingKey,room,comfort,quarter,timestamp,activity,clothing
6899,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,,Cold,fall2015,Wed Nov 04 2015 22:40:47 GMT-0800 (PST),,
6900,FALSE,False,False,Regan Paloma,DV-01-000353,,Cold,fall2015,Wed Nov 04 2015 22:31:53 GMT-0800 (PST),,
6901,FALSE,False,False,Regan Paloma,DV-01-000353,210,Cold,fall2015,Wed Nov 04 2015 22:41:50 GMT-0800 (PST),,
6902,FALSE,False,False,Regan Rienda,DV-01-000350,304,Cold,fall2015,Wed Nov 04 2015 22:41:54 GMT-0800 (PST),,
6903,FALSE,False,False,Regan Paloma,DV-01-000353,308,Cold,fall2015,Wed Nov 04 2015 22:21:34 GMT-0800 (PST),,
6904,FALSE,False,False,Segundo Malcolm,DV-01-000204,210,Cold,fall2015,Wed Nov 04 2015 22:42:06 GMT-0800 (PST),,
6905,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106a,Cold,fall2015,Wed Nov 04 2015 22:41:36 GMT-0800 (PST),,
6906,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106a,Cold,fall2015,Wed Nov 04 2015 22:43:27 GMT-0800 (PST),,
6907,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106a,Cold,fall2015,Wed Nov 04 2015 22:40:29 GMT-0800 (PST),,
6908,FALSE,False,False,Regan Paloma,DV-01-000353,210,Cold,fall2015,Wed Nov 04 2015 22:41:30 GMT-0800 (PST),,
6909,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106a,Cold,fall2015,Wed Nov 04 2015 22:44:49 GMT-0800 (PST),,
6910,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106A,Cold,fall2015,Wed Nov 04 2015 22:47:19 GMT-0800 (PST),,
6911,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106A,Cold,fall2015,Wed Nov 04 2015 22:48:14 GMT-0800 (PST),,
6912,FALSE,False,False,Regan Paloma,DV-01-000353,0309A,Cold,fall2015,Wed Nov 04 2015 22:30:46 GMT-0800 (PST),,
6913,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106A,Cold,fall2015,Wed Nov 04 2015 22:45:34 GMT-0800 (PST),,
6914,FALSE,False,False,Regan Paloma,DV-01-000353,210,Cold,fall2015,Wed Nov 04 2015 22:41:11 GMT-0800 (PST),,
6915,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,,Cold,fall2015,Wed Nov 04 2015 23:05:02 GMT-0800 (PST),,
6916,FALSE,False,False,Regan Paloma,DV-01-000353,302,Cold,fall2015,Wed Nov 04 2015 23:06:26 GMT-0800 (PST),,
6917,FALSE,False,False,Regan Paloma,DV-01-000353,201A,Cold,fall2015,Wed Nov 04 2015 22:36:31 GMT-0800 (PST),,
6918,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106A,Perfect,fall2015,Wed Nov 04 2015 22:46:34 GMT-0800 (PST),,
6919,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106,Cold,fall2015,Wed Nov 04 2015 23:09:51 GMT-0800 (PST),,
6920,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106,Perfect,fall2015,Wed Nov 04 2015 23:07:48 GMT-0800 (PST),,
6921,FALSE,False,False,Segundo Bixby,DV-01-000203,313,Chilly,fall2015,Wed Nov 04 2015 23:16:03 GMT-0800 (PST),,
6922,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,317,Cold,fall2015,Wed Nov 04 2015 23:36:20 GMT-0800 (PST),,
6923,FALSE,True,False,3820 Chiles Rd,DV-01-001173,1440,,fall2015,Tue Nov 03 2015 16:13:06 GMT-0800 (PST),,
6924,FALSE,False,False,Segundo Malcolm,DV-01-000204,,Cold,fall2015,Wed Nov 04 2015 23:50:10 GMT-0800 (PST),,
6925,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,106,Cold,fall2015,Wed Nov 04 2015 23:07:26 GMT-0800 (PST),,
6926,FALSE,True,False,Fleet Services Trailer Campus,DV-01-001014,106,Chilly,fall2015,Tue Nov 03 2015 18:01:47 GMT-0800 (PST),,
6927,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,,Cold,fall2015,Wed Nov 04 2015 23:04:00 GMT-0800 (PST),,
6928,FALSE,True,True,,,,,fall2015,Wed Nov 04 2015 00:39:37 GMT-0800 (PST),,
6929,FALSE,True,False,Dutton Hall,DV-01-001204,2100,Cold,fall2015,Tue Nov 03 2015 18:06:37 GMT-0800 (PST),,
6930,FALSE,False,False,Segundo Malcolm,DV-01-000204,212A,Chilly,fall2015,Wed Nov 04 2015 23:21:23 GMT-0800 (PST),,
6931,FALSE,False,False,Tercero 3 Bldg 6 - Mahogany,DV-01-001925,,Cold,fall2015,Wed Nov 04 2015 23:03:26 GMT-0800 (PST),,
6932,FALSE,True,True,,,,,fall2015,Wed Nov 04 2015 00:39:12 GMT-0800 (PST),,
6933,FALSE,False,False,Cuarto Dining Commons,DV-01-000945,,Chilly,fall2015,Thu Nov 05 2015 00:07:45 GMT-0800 (PST),,
6934,FALSE,True,False,Dutton Hall,DV-01-001204,1100,Chilly,fall2015,Wed Nov 04 2015 15:39:27 GMT-0800 (PST),,
6935,FALSE,False,False,Regan Paloma,DV-01-000353,0113A,Cold,fall2015,Thu Nov 05 2015 01:07:42 GMT-0800 (PST),,
6936,FALSE,False,False,Regan Sereno,DV-01-000355,201A,Cold,fall2015,Thu Nov 05 2015 05:08:34 GMT-0800 (PST),,
6937,FALSE,True,True,Ghausi Hall,DV-01-001212,1013,Perfect,fall2015,Tue Nov 03 2015 20:59:15 GMT-0800 (PST),,
6938,FALSE,False,False,Haring Hall,DV-01-000098,2205,Hot,fall2015,Thu Nov 05 2015 08:13:45 GMT-0800 (PST),,
6939,FALSE,True,False,,,,,fall2015,Tue Nov 03 2015 18:05:35 GMT-0800 (PST),,
6940,FALSE,False,False,Hart Hall,DV-01-000023,2416,Cold,fall2015,Thu Nov 05 2015 09:10:40 GMT-0800 (PST),,
6941,FALSE,False,False,University Services Building,DV-01-000982,0171E,Cold,fall2015,Thu Nov 05 2015 08:36:11 GMT-0800 (PST),,
6942,FALSE,False,False,Wellman Hall,DV-01-000643,103,Cold,fall2015,Thu Nov 05 2015 02:22:14 GMT-0800 (PST),,
6943,FALSE,False,False,Vet Med 3B,DV-01-001820,ground floor west wing,Cold,fall2015,Thu Nov 05 2015 08:01:12 GMT-0800 (PST),,
6944,FALSE,False,False,Bainer Hall,DV-01-000462,1134,Perfect,fall2015,Thu Nov 05 2015 09:12:25 GMT-0800 (PST),,
6945,FALSE,True,True,Ghausi Hall,DV-01-001212,1013,Perfect,fall2015,Tue Nov 03 2015 21:00:24 GMT-0800 (PST),,
6946,FALSE,False,False,Regan Sereno,DV-01-000355,,Cold,fall2015,Thu Nov 05 2015 09:12:47 GMT-0800 (PST),,
6947,FALSE,False,False,University Services Building,DV-01-000982,171,Cold,fall2015,Thu Nov 05 2015 08:46:41 GMT-0800 (PST),,
6948,FALSE,False,False,Young Hall,DV-01-000058,194,Cold,fall2015,Thu Nov 05 2015 09:43:18 GMT-0800 (PST),,
6949,FALSE,False,False,Cruess Hall,DV-01-000133,210,Cold,fall2015,Thu Nov 05 2015 09:17:37 GMT-0800 (PST),,
6950,FALSE,False,False,Kearney Hall,DV-01-001570,422,Cold,fall2015,Thu Nov 05 2015 10:40:33 GMT-0800 (PST),,
6951,FALSE,False,False,Silo,DV-01-000002,,Hot,fall2015,Thu Nov 05 2015 11:15:37 GMT-0800 (PST),,
6952,FALSE,False,False,Vet Med 3B,DV-01-001820,One Health Institute,Cold,fall2015,Thu Nov 05 2015 11:38:24 GMT-0800 (PST),,
6953,FALSE,False,False,Art Building,DV-01-000451,217,Chilly,fall2015,Thu Nov 05 2015 11:00:29 GMT-0800 (PST),,
6954,FALSE,False,False,Wellman Hall,DV-01-000643,102,Perfect,fall2015,Thu Nov 05 2015 10:13:51 GMT-0800 (PST),,
6955,FALSE,False,False,Kearney Hall,DV-01-001570,216a,Cold,fall2015,Thu Nov 05 2015 12:51:15 GMT-0800 (PST),,
6956,FALSE,False,False,Regan Paloma,DV-01-000353,210,Cold,fall2015,Thu Nov 05 2015 12:14:23 GMT-0800 (PST),,
6957,FALSE,False,False,Segundo Gilmore,DV-01-000202,,Cold,fall2015,Thu Nov 05 2015 14:13:45 GMT-0800 (PST),,
6958,FALSE,False,False,Regan Rienda,DV-01-000350,104A,Cold,fall2015,Thu Nov 05 2015 14:16:05 GMT-0800 (PST),,
6959,FALSE,False,False,Hutchison Hall,DV-01-000287,75,Cold,fall2015,Thu Nov 05 2015 09:24:15 GMT-0800 (PST),,
6960,FALSE,False,False,Young Hall,DV-01-000058,198,Cold,fall2015,Thu Nov 05 2015 15:12:42 GMT-0800 (PST),,
6961,FALSE,False,False,Activities and Recreation Center,DV-01-001559,,Cold,fall2015,Thu Nov 05 2015 15:24:24 GMT-0800 (PST),,
6962,FALSE,False,False,Segundo Malcolm,DV-01-000204,302A,Cold,fall2015,Thu Nov 05 2015 17:00:16 GMT-0800 (PST),,
6963,FALSE,True,True,Tercero Community,DV-01-000536,Computer lab,Cold,fall2015,Wed Nov 04 2015 05:14:10 GMT-0800 (PST),,
6964,FALSE,False,False,Segundo Gilmore,DV-01-000202,402,Cold,fall2015,Thu Nov 05 2015 17:27:13 GMT-0800 (PST),,
6965,FALSE,False,False,Segundo Gilmore,DV-01-000202,221,Chilly,fall2015,Thu Nov 05 2015 18:00:25 GMT-0800 (PST),,
6966,FALSE,False,False,Segundo Ryerson,DV-01-000279,407,Cold,fall2015,Thu Nov 05 2015 17:55:20 GMT-0800 (PST),,
6967,FALSE,False,False,Laben Hall,DV-01-001571,,Chilly,fall2015,Thu Nov 05 2015 16:41:53 GMT-0800 (PST),,
6968,FALSE,False,False,Bowley Plant Science Teaching Facility,DV-01-001226,105,Chilly,fall2015,Thu Nov 05 2015 18:08:03 GMT-0800 (PST),,
6969,FALSE,False,False,Tercero Wall,DV-01-001823,wall 3 lounge,Warm,fall2015,Thu Nov 05 2015 18:13:44 GMT-0800 (PST),,
6970,FALSE,False,False,Segundo Malcolm,DV-01-000204,209,Cold,fall2015,Thu Nov 05 2015 18:35:12 GMT-0800 (PST),,
6971,FALSE,False,False,Segundo North - OE Thompson Hall,DV-01-001563,305A,Cold,fall2015,Thu Nov 05 2015 12:54:00 GMT-0800 (PST),,
6972,FALSE,False,False,Tercero Community,DV-01-000536,,Chilly,fall2015,Thu Nov 05 2015 13:36:16 GMT-0800 (PST),,
6973,FALSE,False,False,Segundo Gilmore,DV-01-000202,402,Cold,fall2015,Thu Nov 05 2015 16:25:42 GMT-0800 (PST),,
6974,FALSE,False,False,Segundo Gilmore,DV-01-000202,204,Cold,fall2015,Thu Nov 05 2015 18:14:40 GMT-0800 (PST),,
6975,FALSE,False,False,Shields Library,DV-01-000056,,Cold,fall2015,Thu Nov 05 2015 19:10:57 GMT-0800 (PST),,
6976,FALSE,False,False,Segundo Bixby,DV-01-000203,411A,Cold,fall2015,Thu Nov 05 2015 19:49:26 GMT-0800 (PST),,
6977,FALSE,True,False,Dutton Hall,DV-01-001204,2100,Chilly,fall2015,Wed Nov 04 2015 17:40:53 GMT-0800 (PST),,
